姓,名,家庭手机,工作手机
高雄ＮＬ概念商旅,,0088607-77462536,
高雄金山大饭店,,0088607-2858861,
高雄中央商务大饭店,,0088607-2852520,
高雄国星商务旅店,,0088607-2873101,
高雄京城大饭店,,0088607-3119906,
高雄世奇商旅,,0088607-5572299,
高雄薇肯客栈（Kaohsiung We Can Inn）,,0088607-2879797,
高雄秝芯旅店,,400185-1616,
高雄那旅,,0088607-2691868,
高雄秝芯旅店六合馆（LEGEND HOTEL）,,0088607-2877766,
高雄佳适旅店-爱河馆,,0088607-5519292,
舜钰饭店,,0088607-2356989,
华园饭店,,0088607-2410123,
高雄丽尊酒店,,0088672295000,
高雄君龙商旅,,0088607-2012233,
高雄文宾大饭店（驳二馆）,,0088607-5612346,
高雄林森会馆,,0088607-3335191,
米堤汽车旅馆（高雄楠梓馆）（Midi Motel Nantse Branch）,,0088607-2240022,
御宿汽车旅馆（高雄民族馆）,,0088607-2240022,
高雄河堤美学商旅,,0088607-3119101,
高雄喜悦酒店,,0088607-2863033,
花季度假饭店,,0088607-6362288,
高雄翰品酒店,,0088607-5217388,
御宿商旅（明华馆）,,0088607-5222658,
高雄西子湾莎布巧寓（Sapu House Hotel Siziwan Kaohsiung）,,00886918753499,
吉娃娃商旅,,0088607-2350756,
家家小屋,,0088607-58363137,
富驿商旅（高雄中华路馆）,,0088607-9708777,
御宿商旅（高雄中山馆）,,0088607-2240022,
喜达丝饭店,,0088607-2518000,
高雄碧港良居商旅（Watermark Hotel）,,0088607-5331336,
康桥大饭店（高雄站前馆）（Kindness Hotel）,,0088607-2386677,
高雄橙屋商旅（Orange house）,,0088607-78012266,
高雄汉来大饭店,,0088607-2161766,
高雄百果园民宿,,00886910138185,
高雄好地方大饭店（Fine Hotel）,,0088607-2692626,
高雄泓扬精致商旅（Bamboo Hotel）,,0088607-2855696,
高雄华王大饭店,,0088607-5518211,
高第大饭店,,0088607-7119061,
日光花园汽车旅馆明诚馆,,0088607-5552366,
凤梨背包客栈,,0088607-88222151,
南海商务大饭店,,0088607-2870191,
龙翔商务大饭店,,0088607-5574769,
金马大饭店,,0088607-2865141,
华后大饭店,,0088607-5518251,
高雄丽景酒店,,0088607-2261000,
高雄汉王洲际饭店,,0088607-5313131,
歌德商旅,,0088607-7498666,
高雄壹品栈商务旅店（Ypj Hotel）,,0088607-2411745,
丽池Motel（Ritz Motel）,,0088607-3459677,
高雄85码头主题套房,,00886911143467,
高雄六合日丽饭店（Sunnyside Hotel）,,0088607-2867161,
康桥商旅城市之星（高雄汉神馆）,,0088607-2815566,
